"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","420","unsuccessfulLogin","Surefire suite","2026-09-22","passed","2026-09-22","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","313","TC29VerifySelectedOptionAfterRefresh","Surefire suite","2026-09-22","passed","2026-09-22","tests.DropdownTest","Surefire test","tests.DropdownTest","TC29VerifySelectedOptionAfterRefresh"
"","355","TC25ChangeSelectedOptionUsingKeyboardArrowKeys","Surefire suite","2026-09-22","passed","2026-09-22","tests.DropdownTest","Surefire test","tests.DropdownTest","TC25ChangeSelectedOptionUsingKeyboardArrowKeys"
"","438","unsuccessfulLogin","Surefire suite","2026-09-22","passed","2026-09-22","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","429","unsuccessfulLogin","Surefire suite","2026-09-22","passed","2026-09-22","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","480","TC27VerifyTheArrowUpAndDownOnTheFirstAndLastOptions","Surefire suite","2026-09-22","passed","2026-09-22","tests.DropdownTest","Surefire test","tests.DropdownTest","TC27VerifyTheArrowUpAndDownOnTheFirstAndLastOptions"
"","417","unsuccessfulLogin","Surefire suite","2026-09-22","passed","2026-09-22","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","405","unsuccessfulLogin","Surefire suite","2026-09-22","passed","2026-09-22","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","490","unsuccessfulLogin","Surefire suite","2026-09-22","passed","2026-09-22","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","416","unsuccessfulLogin","Surefire suite","2026-09-22","passed","2026-09-22","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","222","TC23SelectOption1","Surefire suite","2026-09-22","passed","2026-09-22","tests.DropdownTest","Surefire test","tests.DropdownTest","TC23SelectOption1"
"","437","unsuccessfulLogin","Surefire suite","2026-09-22","passed","2026-09-22","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","262","TC35VerifyCheckboxStateChangesUsingKeyboard","Surefire suite","2026-09-22","passed","2026-09-22","tests.CheckboxTest","Surefire test","tests.CheckboxTest","TC35VerifyCheckboxStateChangesUsingKeyboard"
"","933","unsuccessfulLogin","Surefire suite","2026-09-22","passed","2026-09-22","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","267","TC30VerifyBrowserBackAndForwardNavigationBehaviour","Surefire suite","2026-09-22","passed","2026-09-22","tests.DropdownTest","Surefire test","tests.DropdownTest","TC30VerifyBrowserBackAndForwardNavigationBehaviour"
"","532","TC26NavigateSelectAndChangeDropdownOptionViaKeyboard","Surefire suite","2026-09-22","passed","2026-09-22","tests.DropdownTest","Surefire test","tests.DropdownTest","TC26NavigateSelectAndChangeDropdownOptionViaKeyboard"
"","61","TC31VerifyCheckboxesAreVisible","Surefire suite","2026-09-22","passed","2026-09-22","tests.CheckboxTest","Surefire test","tests.CheckboxTest","TC31VerifyCheckboxesAreVisible"
"","334","TC34VerifyCheckboxesStateAfterRefresh","Surefire suite","2026-09-22","failed","2026-09-22","tests.CheckboxTest","Surefire test","tests.CheckboxTest","TC34VerifyCheckboxesStateAfterRefresh"
"","885","TC9UserCannotAccessTheSecureAreaAfterLogout","Surefire suite","2026-09-22","passed","2026-09-22","tests.LoginTest","Surefire test","tests.LoginTest","TC9UserCannotAccessTheSecureAreaAfterLogout"
"","58","TC32VerifyCheckboxesInitialState","Surefire suite","2026-09-22","passed","2026-09-22","tests.CheckboxTest","Surefire test","tests.CheckboxTest","TC32VerifyCheckboxesInitialState"
"","671","TC8Logout","Surefire suite","2026-09-22","passed","2026-09-22","tests.LoginTest","Surefire test","tests.LoginTest","TC8Logout"
"","397","unsuccessfulLogin","Surefire suite","2026-09-22","passed","2026-09-22","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
