"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","340","TC34VerifyCheckboxesStateAfterRefresh","Surefire suite","2026-09-25","failed","2026-09-25","tests.CheckboxTest","Surefire test","tests.CheckboxTest","TC34VerifyCheckboxesStateAfterRefresh"
"","1110","TC9UserCannotAccessTheSecureAreaAfterLogout","Surefire suite","2026-09-25","passed","2026-09-25","tests.LoginTest","Surefire test","tests.LoginTest","TC9UserCannotAccessTheSecureAreaAfterLogout"
"","351","unsuccessfulLogin","Surefire suite","2026-09-25","passed","2026-09-25","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","400","TC26NavigateSelectAndChangeDropdownOptionViaKeyboard","Surefire suite","2026-09-25","passed","2026-09-25","tests.DropdownTest","Surefire test","tests.DropdownTest","TC26NavigateSelectAndChangeDropdownOptionViaKeyboard"
"","148","TC22VerifyDropdownOptionsDisplayed","Surefire suite","2026-09-25","passed","2026-09-25","tests.DropdownTest","Surefire test","tests.DropdownTest","TC22VerifyDropdownOptionsDisplayed"
"","357","unsuccessfulLogin","Surefire suite","2026-09-25","passed","2026-09-25","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","230","TC30VerifyBrowserBackAndForwardNavigationBehaviour","Surefire suite","2026-09-25","passed","2026-09-25","tests.DropdownTest","Surefire test","tests.DropdownTest","TC30VerifyBrowserBackAndForwardNavigationBehaviour"
"","231","TC28VerifyOnlyOneOptionCanBeSelectedAtaTime","Surefire suite","2026-09-25","passed","2026-09-25","tests.DropdownTest","Surefire test","tests.DropdownTest","TC28VerifyOnlyOneOptionCanBeSelectedAtaTime"
"","620","TC1SuccessfulLogin","Surefire suite","2026-09-25","passed","2026-09-25","tests.LoginTest","Surefire test","tests.LoginTest","TC1SuccessfulLogin"
"","139","TC37VerifyImageLoading","Surefire suite","2026-09-25","failed","2026-09-25","tests.BrokenImagesTest","Surefire test","tests.BrokenImagesTest","TC37VerifyImageLoading"
"","277","TC25ChangeSelectedOptionUsingKeyboardArrowKeys","Surefire suite","2026-09-25","passed","2026-09-25","tests.DropdownTest","Surefire test","tests.DropdownTest","TC25ChangeSelectedOptionUsingKeyboardArrowKeys"
