"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","218","TC25ChangeSelectedOptionUsingKeyboardArrowKeys","Surefire suite","2026-09-25","passed","2026-09-25","tests.DropdownTest","Surefire test","tests.DropdownTest","TC25ChangeSelectedOptionUsingKeyboardArrowKeys"
"","95","TC20PasswordIsMasked","Surefire suite","2026-09-25","passed","2026-09-25","tests.LoginTest","Surefire test","tests.LoginTest","TC20PasswordIsMasked"
"","104","TC23SelectOption1","Surefire suite","2026-09-25","passed","2026-09-25","tests.DropdownTest","Surefire test","tests.DropdownTest","TC23SelectOption1"
"","255","unsuccessfulLogin","Surefire suite","2026-09-25","passed","2026-09-25","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","323","TC26NavigateSelectAndChangeDropdownOptionViaKeyboard","Surefire suite","2026-09-25","passed","2026-09-25","tests.DropdownTest","Surefire test","tests.DropdownTest","TC26NavigateSelectAndChangeDropdownOptionViaKeyboard"
"","240","unsuccessfulLogin","Surefire suite","2026-09-25","passed","2026-09-25","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","376","TC8Logout","Surefire suite","2026-09-25","passed","2026-09-25","tests.LoginTest","Surefire test","tests.LoginTest","TC8Logout"
"","906","TC9UserCannotAccessTheSecureAreaAfterLogout","Surefire suite","2026-09-25","passed","2026-09-25","tests.LoginTest","Surefire test","tests.LoginTest","TC9UserCannotAccessTheSecureAreaAfterLogout"
"","239","unsuccessfulLogin","Surefire suite","2026-09-25","passed","2026-09-25","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","240","unsuccessfulLogin","Surefire suite","2026-09-25","passed","2026-09-25","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","63","TC31VerifyCheckboxesAreVisible","Surefire suite","2026-09-25","passed","2026-09-25","tests.CheckboxTest","Surefire test","tests.CheckboxTest","TC31VerifyCheckboxesAreVisible"
"","145","TC36VerifyPageContent","Surefire suite","2026-09-25","passed","2026-09-25","tests.BrokenImagesTest","Surefire test","tests.BrokenImagesTest","TC36VerifyPageContent"
"","250","TC24VerifyOptionRemainsSelectedAfterReopeningAndClosing","Surefire suite","2026-09-25","passed","2026-09-25","tests.DropdownTest","Surefire test","tests.DropdownTest","TC24VerifyOptionRemainsSelectedAfterReopeningAndClosing"
"","246","unsuccessfulLogin","Surefire suite","2026-09-25","passed","2026-09-25","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","181","TC28VerifyOnlyOneOptionCanBeSelectedAtaTime","Surefire suite","2026-09-25","passed","2026-09-25","tests.DropdownTest","Surefire test","tests.DropdownTest","TC28VerifyOnlyOneOptionCanBeSelectedAtaTime"
"","300","TC1SuccessfulLogin","Surefire suite","2026-09-25","passed","2026-09-25","tests.LoginTest","Surefire test","tests.LoginTest","TC1SuccessfulLogin"
"","678","unsuccessfulLogin","Surefire suite","2026-09-25","passed","2026-09-25","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","118","TC22VerifyDropdownOptionsDisplayed","Surefire suite","2026-09-25","passed","2026-09-25","tests.DropdownTest","Surefire test","tests.DropdownTest","TC22VerifyDropdownOptionsDisplayed"
"","673","unsuccessfulLogin","Surefire suite","2026-09-25","passed","2026-09-25","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","680","unsuccessfulLogin","Surefire suite","2026-09-25","passed","2026-09-25","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","749","unsuccessfulLogin","Surefire suite","2026-09-25","passed","2026-09-25","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","298","TC27VerifyTheArrowUpAndDownOnTheFirstAndLastOptions","Surefire suite","2026-09-25","passed","2026-09-25","tests.DropdownTest","Surefire test","tests.DropdownTest","TC27VerifyTheArrowUpAndDownOnTheFirstAndLastOptions"
