"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","184","TC36VerifyPageContent","Surefire suite","2026-09-23","passed","2026-09-23","tests.BrokenImagesTest","Surefire test","tests.BrokenImagesTest","TC36VerifyPageContent"
"","236","TC30VerifyBrowserBackAndForwardNavigationBehaviour","Surefire suite","2026-09-23","passed","2026-09-23","tests.DropdownTest","Surefire test","tests.DropdownTest","TC30VerifyBrowserBackAndForwardNavigationBehaviour"
"","711","unsuccessfulLogin","Surefire suite","2026-09-23","passed","2026-09-23","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","291","TC28VerifyOnlyOneOptionCanBeSelectedAtaTime","Surefire suite","2026-09-23","passed","2026-09-23","tests.DropdownTest","Surefire test","tests.DropdownTest","TC28VerifyOnlyOneOptionCanBeSelectedAtaTime"
"","202","TC23SelectOption1","Surefire suite","2026-09-23","passed","2026-09-23","tests.DropdownTest","Surefire test","tests.DropdownTest","TC23SelectOption1"
"","302","unsuccessfulLogin","Surefire suite","2026-09-23","passed","2026-09-23","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","720","unsuccessfulLogin","Surefire suite","2026-09-23","passed","2026-09-23","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","319","unsuccessfulLogin","Surefire suite","2026-09-23","passed","2026-09-23","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","323","unsuccessfulLogin","Surefire suite","2026-09-23","passed","2026-09-23","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","327","unsuccessfulLogin","Surefire suite","2026-09-23","passed","2026-09-23","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","514","TC8Logout","Surefire suite","2026-09-23","passed","2026-09-23","tests.LoginTest","Surefire test","tests.LoginTest","TC8Logout"
"","617","TC9UserCannotAccessTheSecureAreaAfterLogout","Surefire suite","2026-09-23","passed","2026-09-23","tests.LoginTest","Surefire test","tests.LoginTest","TC9UserCannotAccessTheSecureAreaAfterLogout"
"","321","unsuccessfulLogin","Surefire suite","2026-09-23","passed","2026-09-23","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","224","TC35VerifyCheckboxStateChangesUsingKeyboard","Surefire suite","2026-09-23","passed","2026-09-23","tests.CheckboxTest","Surefire test","tests.CheckboxTest","TC35VerifyCheckboxStateChangesUsingKeyboard"
"","301","unsuccessfulLogin","Surefire suite","2026-09-23","passed","2026-09-23","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","382","TC24VerifyOptionRemainsSelectedAfterReopeningAndClosing","Surefire suite","2026-09-23","passed","2026-09-23","tests.DropdownTest","Surefire test","tests.DropdownTest","TC24VerifyOptionRemainsSelectedAfterReopeningAndClosing"
"","247","TC29VerifySelectedOptionAfterRefresh","Surefire suite","2026-09-23","passed","2026-09-23","tests.DropdownTest","Surefire test","tests.DropdownTest","TC29VerifySelectedOptionAfterRefresh"
"","52","TC32VerifyCheckboxesInitialState","Surefire suite","2026-09-23","passed","2026-09-23","tests.CheckboxTest","Surefire test","tests.CheckboxTest","TC32VerifyCheckboxesInitialState"
"","393","TC27VerifyTheArrowUpAndDownOnTheFirstAndLastOptions","Surefire suite","2026-09-23","passed","2026-09-23","tests.DropdownTest","Surefire test","tests.DropdownTest","TC27VerifyTheArrowUpAndDownOnTheFirstAndLastOptions"
"","303","unsuccessfulLogin","Surefire suite","2026-09-23","passed","2026-09-23","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","309","unsuccessfulLogin","Surefire suite","2026-09-23","passed","2026-09-23","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
