"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","276","TC34VerifyCheckboxesStateAfterRefresh","Surefire suite","2026-09-22","failed","2026-09-22","tests.CheckboxTest","Surefire test","tests.CheckboxTest","TC34VerifyCheckboxesStateAfterRefresh"
"","303","unsuccessfulLogin","Surefire suite","2026-09-22","passed","2026-09-22","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","472","TC24VerifyOptionRemainsSelectedAfterReopeningAndClosing","Surefire suite","2026-09-22","passed","2026-09-22","tests.DropdownTest","Surefire test","tests.DropdownTest","TC24VerifyOptionRemainsSelectedAfterReopeningAndClosing"
"","302","unsuccessfulLogin","Surefire suite","2026-09-22","passed","2026-09-22","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","468","TC1SuccessfulLogin","Surefire suite","2026-09-22","passed","2026-09-22","tests.LoginTest","Surefire test","tests.LoginTest","TC1SuccessfulLogin"
"","296","unsuccessfulLogin","Surefire suite","2026-09-22","passed","2026-09-22","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","146","TC20PasswordIsMasked","Surefire suite","2026-09-22","passed","2026-09-22","tests.LoginTest","Surefire test","tests.LoginTest","TC20PasswordIsMasked"
"","304","unsuccessfulLogin","Surefire suite","2026-09-22","passed","2026-09-22","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","241","TC36VerifyPageContent","Surefire suite","2026-09-22","passed","2026-09-22","tests.BrokenImagesTest","Surefire test","tests.BrokenImagesTest","TC36VerifyPageContent"
"","231","TC37VerifyImageLoading","Surefire suite","2026-09-22","failed","2026-09-22","tests.BrokenImagesTest","Surefire test","tests.BrokenImagesTest","TC37VerifyImageLoading"
"","331","unsuccessfulLogin","Surefire suite","2026-09-22","passed","2026-09-22","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","224","TC23SelectOption1","Surefire suite","2026-09-22","passed","2026-09-22","tests.DropdownTest","Surefire test","tests.DropdownTest","TC23SelectOption1"
"","866","unsuccessfulLogin","Surefire suite","2026-09-22","passed","2026-09-22","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","797","unsuccessfulLogin","Surefire suite","2026-09-22","passed","2026-09-22","tests.LoginTest","Surefire test","tests.LoginTest","unsuccessfulLogin"
"","61","TC32VerifyCheckboxesInitialState","Surefire suite","2026-09-22","passed","2026-09-22","tests.CheckboxTest","Surefire test","tests.CheckboxTest","TC32VerifyCheckboxesInitialState"
